id,nombre,usuario,descripcion,cantidad_seguidores,cantidad_sigue,fecha_creacion
1220457131465498636,Steve Michael Harris,Steve_hariston1,"Odio a los chilenos y
a la gente gorda. Tengo dinero. Peruano con sangre alemana. Viva el Perú carajo!
🇩🇪🇵🇪",5690,12,Thu Jan 23 21:24:01 +0000 2020
80490861,claudiabahamon,CLAUDIABAHAMON,Planet Lover IG: @claudiabahamon info@claudiabahamon.com,1587072,1086,Wed Oct 07 04:21:21 +0000 2009
59179735,LuchyB,LuchyB,,29153,3173,Wed Jul 22 16:59:42 +0000 2009
1085219558011613186,Petroniocordoba,AlDerecha,"casa de #petroniocordoba
Políticamente político",12469,267,Tue Jan 15 16:57:59 +0000 2019
2424396741,La Polla,LaPollaCol,#PollaPeroInformada Cuéntanos qué temas te gustaría que tratáramos o publicáramos aquí 👉WhatsApp: https://t.co/hNd159XwyW Correo: contactolapolla@gmail.com,6915,92,Thu Mar 20 10:08:32 +0000 2014
32772630,John Batchelor,batchelorshow,"Host of the the New John Batchelor Show; novelist as John Calvin Batchelor. Above: 4th Light Horse with Allenby, entering Judean Hills, 1918.",46586,27844,Sat Apr 18 03:59:03 +0000 2009
425921588,Harold A. Bedoya,haroldbedoya72,God | Family | Homeland | Honor | Loyalty. 🇺🇸 🇺🇸Dios | Familia | Patria | Honor | Lealtad 🇨🇴 🇨🇴,11890,12645,Thu Dec 01 16:16:35 +0000 2011
2221982355,LUALPE,LuisLuperdomo,AMERICANO DESDE TIEMPOS INMEMORIALES,8366,8988,Thu Dec 12 18:52:05 +0000 2013
56401482,ACU,ACUConservative,Official Twitter account of the American Conservative Union. Host of @CPAC #CPAC2021. Chaired by @mschlapp.,41815,5688,Mon Jul 13 15:31:11 +0000 2009
21829541,NRA,NRA,America's Longest-Standing Civil Rights Organization. #NRA #2A,840669,1123,Wed Feb 25 03:07:33 +0000 2009
20545055,Joel Osteen,JoelOsteen,Inspiring people to reach their dreams and live their best life. Download the latest episode of the #JoelOsteenPodcast today!,10072809,164,Tue Feb 10 20:56:05 +0000 2009
414348575,Juan Jose Gutierrez M.,juanjose531958,Mi familia es mi bendición y tesoro. Soy empresario por convicción y pasión. Mis comentarios en twitter son personales y de mi absoluta responsabilidad.,15060,369,Wed Nov 16 23:18:03 +0000 2011
1195404166052618240,Yosef Yehoyajim,YosefUribe,"Arquitecto de la Universidad Javeriana, Ivri. 100% Uribista,
hincha del Tolima ⭐⭐⭐, creador del diccionario mamerto, de la Real Academia #Uribista.",7094,6390,Fri Nov 15 18:12:28 +0000 2019
800889069769261056,Andrés Felipe Arias,AndresFelArias,"Andrés Felipe Arias, perseguido político I Cuenta administrada, temporalmente, por amigos de la causa.",29936,1016,Tue Nov 22 02:30:08 +0000 2016
1184505351267336192,Ayn Rand Center Latin America,AynRandLATAM,"El Ayn Rand Center Latin America es una organización que tiene como misión fomentar una mayor conciencia, comprensión y aceptación de las ideas de Ayn Rand.",3610,59,Wed Oct 16 16:24:36 +0000 2019
72676965,AD,Ginecode1Linea,"Nada no soy nada, mi alma con las fuerzas legítimas del estado, siempre por la derecha, mamado de la falta de liderazgo",4466,1768,Tue Sep 08 21:39:32 +0000 2009
134524583,Hollman Ibáñez Parra,Hollmanibanezp,Abogado Litigante Asociado @DELAESPRIELLAE | Fundador y Presidente del Colegio Electoral Colombiano | columnista | P.O.R. PONAL Guajiro de corazón.,3057,554,Sun Apr 18 17:32:25 +0000 2010
1049384664,Iranian American,IranLionness,"Independent

Tweet in Persian for Iranians and English for Americans",11767,676,Mon Dec 31 03:29:40 +0000 2012
18379614,Dave Rubin,RubinReport,Retired NBA Superstar,990514,777,Thu Dec 25 21:38:44 +0000 2008
972215650444873730,Jose Miguel Santamaría Barvo,SANTAMARIABARVO,"Edil de Chapinero. 2do Vicepresidente de la JAL, estudiante @GobiernoUAndes y mochilero @MochilerosXCol. #LaEducaciónPresencialEsVital",4111,1420,Fri Mar 09 21:00:48 +0000 2018
129572151,Jorge Colmenares,JcolmenaresE,Concejal de Bogotá 2020 - 2023.  Juntos somos más poderosos. Trabajamos por una #BogotáParaLaVida.,26881,2240,Sun Apr 04 19:06:21 +0000 2010
1059194370,Kobe Bryant,kobebryant,"@Granity Studios - CEO, Writer, Producer",15106868,515,Fri Jan 04 01:09:40 +0000 2013
2645028393,Alejandro Rivera Camero,alejoriveraca,Director de Convivencia y Dialogo Social 🗣@GobiernoBTA #GolesEnPaz 2.0 ⚽️ 🇨🇴 Ex: Subdirector Comunal IDPAC | Alcalde Local | Edil #Comunal #GAB #Futbol,12500,1606,Thu Jun 26 21:35:29 +0000 2014
1206964548533653509,Valentina Valiente,Valentivaliente,"Activista del feminismo, el comunismo y de la interseccionalidad. Podemita.Valiente es mi virtud, no solo un apellido. Fake",15412,3976,Tue Dec 17 15:49:21 +0000 2019
3131144855,Boris Johnson,BorisJohnson,Prime Minister of the United Kingdom and @Conservatives leader. Member of Parliament for Uxbridge and South Ruislip.,3619268,459,Wed Apr 01 20:15:49 +0000 2015
1220334073383735296,BrexitBros,BrexitBros,Politically incorrect podcasting with @Michael_Heaver & @MartinDaubney! 🇬🇧,2350,2,Thu Jan 23 13:15:03 +0000 2020
50404817,Manuel Adorni,madorni,Analista y consultor económico. Docente. Haciendo radio junto a Eduardo Feinmann y Baby Etchecopar por Radio Rivadavia AM 630. TV por LN+. Escribo en Infobae.,244662,344,Wed Jun 24 19:21:30 +0000 2009
280701704,James Rodríguez,jamesdrodriguez,Jugador del @Everton y selección Colombia @FCFSeleccionCol Bienvenidos⚽🔟 🇨🇴,19005085,292,Mon Apr 11 21:45:31 +0000 2011
491719838,Turning Point USA,TPUSA,"Student Movement for Freedom, Free Markets, Limited Government. We're the community organizers of the right. #BigGovSucks #GenFree  https://t.co/0jyeOzglmL",446146,30282,Mon Feb 13 23:15:31 +0000 2012
2393323908,CJ Pearson,thecjpearson,"Host, CJ Pearson UNCENSORED Podcast | President, @FreeThinkerProj | The University of Alabama",344614,777,Sun Mar 16 21:59:12 +0000 2014
994091462,Juan Pablo Castillo Castillo,JuanpiCastiC,"Consultor Político, Esp en Derecho Constitucional y Administrativo, Derecho Laboral y en Contratación Estatal, Dirigente Político, Demócrata 100%, Duquista 100%",1443,4744,Fri Dec 07 00:34:43 +0000 2012
1165252988572774400,Argiro Castaño,ArgiroCasta58,"carpintero de profesión, campesino de corazón, enamorao de mi negra y mas uribista que un putas.",38985,1996,Sat Aug 24 13:22:35 +0000 2019
118229129,Maritza Aristizabal,Maryaristizabal,Presentadora- Periodista - Columnista   @NoticiasRCN @LaRepublica_Co @opinionRCN -Antioqueña-DISCIPLINA🔅FE,32683,763,Sun Feb 28 00:49:42 +0000 2010
372372537,Alan Dershowitz,AlanDersh,"Professor at Harvard Law School for 50 years, now emeritus. Active in litigation, writing, and defense of civil liberties and human rights.",309675,142,Mon Sep 12 17:10:04 +0000 2011
847474149744189440,Bruno Garschagen,BrunoGarschagen,"Autor dos best-sellers ""Direitos Máximos, Deveres Mínimos"" e ""Pare de Acreditar no Governo"", cientista político, professor e comentarista.",128888,210,Thu Mar 30 15:42:37 +0000 2017
55366770,Silvio Navarro,silvionavarro,"Jornalista. Autor de “Celso Daniel: Política, corrupção e morte no coração do PT” Instagram: silvionavarrojornalista",242153,897,Thu Jul 09 21:22:48 +0000 2009
38421891,Leonardo Coutinho,lcoutinho,Author | Researcher | Opiniões pessoais | Own opinions here | RT não é endosso | RTs aren't endorsement,69746,756,Thu May 07 12:37:27 +0000 2009
2719849657,Mariluz Zuluaga,MariluzZuluagaS,"Secretaria de Educación del Valle, Comprometida con los niños y la juventud. Mamá, deportista y líder de la política Equidad de Género. @mariluzuluagacali",3416,1816,Sat Aug 09 17:55:33 +0000 2014
74293265,SILVESTRE / DANGOND,SilvestreFDC,https://t.co/d75ZeQhjaM,2542353,213,Mon Sep 14 23:02:57 +0000 2009
351953986,Jose Luis Espert,jlespert,"Dr. en Economía. Candidato a Diputado Nacional por @avanzalibertad_ (2021). Libros: La Argentina Devorada, La Sociedad Cómplice, No Va Más y Cadenas Invisibles.",506429,179,Tue Aug 09 23:22:17 +0000 2011
1038098002865471488,CAPITÁN AVIACIÓN LAIDED SALAZAR🗽🗽,SalazarLaided,"EX PRESA POLÍTICA Y PRÓFUGA DE LAS GARRAS  DE LA NARCOTIRANIA DE MADURO #libertaria No al Socialismo , No al Totalitarismo . Ucevista por siempre! #UCV",7855,1561,Fri Sep 07 16:13:45 +0000 2018
44409004,Shakira,shakira,DON'T WAIT UP - the new single / el nuevo sencillo -,52589297,229,Wed Jun 03 17:38:07 +0000 2009
2592391137,Ernesto Lucena,LucenErnesto,"ExMinistro del Deporte de Colombia. Amor por el alto rendimiento. Campeón de Juegos Nacionales 2004. Transparencia y creatividad, mis herramientas de trabajo.",13394,1410,Sun Jun 08 15:48:02 +0000 2014
118563867,Alejandro Char,AlejandroChar,"Alejandro Char Chaljub, Alcalde de la ciudad de Barranquilla 2016 - 2019",394045,564,Mon Mar 01 02:37:17 +0000 2010
177773187,ana maria cabal,anniecabal,Yo soy amante de mis perros y de todo lo que me produzca verdad.,436,280,Fri Aug 13 01:11:09 +0000 2010
52544275,Ivanka Trump,IvankaTrump,"Wife, mother, sister, daughter. Advisor to POTUS on job creation + economic empowerment, workforce development & entrepreneurship. Personal Pg. Views are my own",10178137,1544,Tue Jun 30 22:32:03 +0000 2009
1050230947927523328,Diego Mesa ⛏⚡️🇨🇴,DiegoMesaP,"Ministro de Minas y Energía 🇨🇴| Antioqueño | Economista | @McGillu @Concordia @CFAinstitute | ex @IMFNews @PwC | Legalidad, Emprendimiento, Equidad | #SDVSF💚",13208,1322,Thu Oct 11 03:45:45 +0000 2018
57338175,Thomas Sowell,ThomasSowell,"I'm not Thomas Sowell, but I own all of his books and tweet quotes from them. All tweets are direct quotes - @tsowellquotes. Get his latest book below.",765502,36,Thu Jul 16 13:47:55 +0000 2009
56818132,Miguel A Boggiano,Miguel_Boggiano,MA Economics 2001 University of Chicago. Dedicado a la Asesoría Financiera. CEO de Carta Financiera,195644,230,Tue Jul 14 21:13:14 +0000 2009
947924373029171200,Masih Alinejad 🏳️,AlinejadMasih,"Iranian journalist and activist. Founder of #United4Navid, #WhiteWednesdays & #MyCameraIsMyWeapon #MyStealthyFreedom. My Email address: masih.author@gmail.com",304613,1170,Mon Jan 01 20:15:56 +0000 2018
146655686,JUANK,jcjurado1,Solo derecha y no vergonzante - no contesto a Bots,4930,3907,Sat May 22 01:00:33 +0000 2010
18949241,€ Juanma López Zafra,jmlopezzafra,"No es la corrupción, es su reparto. Me lo debéis todo. Cuenta particular, como mis opiniones. @jmlopezzafra2. @PatronOro y @_Alquimia_. Big Data, en @voz_Populi",41951,171,Tue Jan 13 19:23:27 +0000 2009
2359916634,Libertario,QuotesforGoal,"La libertad no es refugio, es intemperie. Lobo estepario, jamás cordero.
#Bitcoin",154986,124,Mon Feb 24 19:08:01 +0000 2014
619400667,Hananya Naftali,HananyaNaftali,I’m that Israeli who talks to the camera about peace in the Middle East 🇮🇱,99263,1877,Tue Jun 26 18:41:34 +0000 2012
15212187,Benny,bennyjohnson,"Love my Family, God and Pipe Tobacco; not necessarily in that order. @tpusa Chief Creative Officer - HOST - The Benny Report @newsmax",377694,1932,Mon Jun 23 21:33:20 +0000 2008
2247822258,NoticiasDeIsrael🇮🇱,estadoisrael,Las noticias de Israel en español las 24 horas al día en directo.,56664,127,Sun Dec 15 22:14:37 +0000 2013
1626294277,The Spectator Index,spectatorindex,"Watching the world. Focused on politics, economics, science and sports. Message us for business inquiries.",1885562,0,Sat Jul 27 20:42:27 +0000 2013
818910970567344128,Vice President Mike Pence Archived,VP45,"This is an archive of a Trump Administration account, maintained by the National Archives and Records Administration.",10114268,14,Tue Jan 10 20:02:44 +0000 2017
176557862,Gustavo Adolfo URIBESTIA,gustavoadolfomu,"“Las FARC cuidaban los bosques”, “Petro amaba a Colombia”, “Garavito y Tornillo protegían a los niños”, “Santos nos trajo la paz”.",10213,9351,Mon Aug 09 21:26:25 +0000 2010
1075098443599753218,Inteligencia Estratégica,InteligenciaEs,Si nos quitan la libertad de expresión nos quedamos mudos y silenciosos y nos pueden guiar como ovejas al matadero.,9406,3426,Tue Dec 18 18:40:18 +0000 2018
1100205810855096320,abogadosvenezuela,abogadosvenezu1,Asociación Civil Sin Fines de Lucro que busca la Libertad de Vz🇻🇪está integrada por 350 abogados⚖️ Brindamos Asesoría Jurídica Leyes Venezolanas y Extranjeras,85160,85177,Tue Feb 26 01:28:00 +0000 2019
465570594,Jeanine Añez Chavez,JeanineAnez,Ex Presidenta constitucional de Bolivia. Orgullosa mamá de Carolina y José Armando. Presa Política.,365464,471,Mon Jan 16 14:09:10 +0000 2012
49439815,Tuto Quiroga,tutoquiroga,"Ingeniero, servidor público, ex-Ministro, ex-Vicepresidente y ex-Presidente de Bolivia.",201568,65,Sun Jun 21 21:48:47 +0000 2009
4229241075,Cristian Campos,crpandemonium,"Jefe de Opinión de El Español. También en Antena 3 y Onda Madrid. Liberal de los que no quieren pagar impuestos. Yo corrí delante de los rojos. Ea, quillo.",133151,3208,Thu Nov 19 21:09:04 +0000 2015
4229241075,Cristian Campos,crpandemonium,"Jefe de Opinión de El Español. También en Antena 3 y Onda Madrid. Liberal de los que no quieren pagar impuestos. Yo corrí delante de los rojos. Ea, quillo.",133157,3208,Thu Nov 19 21:09:04 +0000 2015
33242649,JAIRO MARTINEZ,JAIRODMARTINEZ,"Relaciones Públicas, Manager, Presentador, Político. Music Business +57 315 3014216 contactojairodmartinez@gmail.com Miami, Barranquilla, Cartagena, Bogota.",376247,2263,Sun Apr 19 16:37:31 +0000 2009
723212786625466368,Miguel Anxo Bastos,Bastos_Quotes,"Lic. en CC Políticas y Doctor en CC Económicas y Empresariales | Presidente del @xoan_lugo | Católico, paleolibertario y anarcocapitalista | NO OFICIAL",28910,40,Thu Apr 21 18:12:19 +0000 2016
860097246,Lía Trueba,liatrueba,Abogada. Derecha dura.💙🐍,83016,2451,Wed Oct 03 18:03:32 +0000 2012
284003418,Mónica Aparicio A. ➡️ #QuedateEnCasa 🏡💦🧴👏,MonicaAparicioA,"📚 Master Innovación & Competitividad
👩 Lic. Administración de Empresas
🏦Universidad Católica Boliviana ""SanPablo""
🌎Democracia y Libertad
#GeneracionPitita🐍",8827,4361,Mon Apr 18 12:47:25 +0000 2011
960526081521541120,☛ Momentos Virales ☛,momentoviral,"Por si te lo perdiste... aquí están los videos más vistos y virales del momento!!! 
¡¡¡Activa Mis Notificaciones!!! Contacto por DM 📩",352918,43,Mon Feb 05 14:50:38 +0000 2018
164011139,Johnattan Bilancieri,Bilancieri,"Periodista / Analista político / orgulloso🇺🇸🇻🇪 🏆SIP-IAPA, WAN-IFRA🏅NAHJ. en .🇺🇸 / Premio Nacional de Periodismo de 🇨🇴 Especialista en Digital Media",650638,78434,Wed Jul 07 20:45:33 +0000 2010
262822127,Alvise Pérez,Alvisepf,"Analista. «As Much Freedom as Possible; as Much State as Necessary» https://t.co/yaaRkaENiI Telegram: https://t.co/LGzVYsi7lK
Escríbeme a: Alvisepf@gmail.com",257102,2722,Tue Mar 08 20:50:07 +0000 2011
336168807,Haie 🇨🇱,koelner_haie,Post Tenebras Lux ...Aut Consilio Aut Ense ➡️➡️,94892,51883,Fri Jul 15 21:12:05 +0000 2011
4453635868,Ronnie Reagan,menduco_liberal,Mendocino. Liberal.,35605,201,Fri Dec 11 23:58:13 +0000 2015
1376071800,Paulina Vega Dieppa,PaulinaVegaDiep,https://t.co/07GogbWssS,416437,65,Wed Apr 24 03:40:45 +0000 2013
65233629,David Cancino,davidcancino,Liberal.,10215,7614,Thu Aug 13 01:40:18 +0000 2009
21860431,Ricardo Galán,RicardoGalanO,🎙️ 🇨🇴 Periodista. Fundador y Director de Libreta de Apuntes Noticias - Promotor del Podcasting en español.,58095,4804,Wed Feb 25 12:37:42 +0000 2009
33280581,Obianuju Ekeocha,obianuju,"I'm passionately pro-life,pro-woman,pro-family,pro-marriage🤵🏽👰🏽& pro-Africa!So iSpeak,iAdvocate,iWrote #TargetAfrica,iFounded @COLAfrica &yes iBlock trolls",113260,114,Sun Apr 19 19:00:53 +0000 2009
1643470508,100%NoBoludo,biolucho2005,"El conocimiento libera al hombre. Libre quien crea, comunica y así  amplia el conocimiento.",17645,2306,Sat Aug 03 19:09:13 +0000 2013
1072142575,Vanessa,117____Vanee_17,Orgullosamente PAISA❤️  Antimamertos 🚫,9476,2692,Tue Jan 08 22:09:24 +0000 2013
308158112,tulioagomez,tulioagomez,"objetivos:1.salir de la B, 2 ser campeón nuevamente,3 fortalecer la cantera,4 regresar a C. libertadores, 5 traer aliado para ser campeones de C. libertadores",183221,613,Mon May 30 22:51:25 +0000 2011
332642789,susana raffalli a,susanaraffalli,"Nutrición Pública -Seguridad Alimentaria
Acción Humanitaria Independiente
Cuenta personal
Global Adviser #EmergencyFoodSecurity #Humanitarian",69704,1923,Sun Jul 10 05:14:19 +0000 2011
1140247794562867200,Cris Seguí,cristina_segui2,,26640,222,Sun Jun 16 13:20:33 +0000 2019
3116064845,Gene F. Llerena,gene_llerena,"Flectere si nequeo superos, Acheronta movebo.
La VERDAD engendra Odio.
Preocupado de la cuestión pública.",24978,4661,Wed Mar 25 21:47:13 +0000 2015
3116064845,Gene F. Llerena,gene_llerena,"Flectere si nequeo superos, Acheronta movebo.
La VERDAD engendra Odio.
Preocupado de la cuestión pública.",24977,4660,Wed Mar 25 21:47:13 +0000 2015
943821045391347712,Kendry Vanegas Dieppa®,kendryvandieppa,Licenciado en Lengua castellana e inglés. Especialista en TIC. Operador de sistemas. Gerente de Instituciones educativas y gerente de empresas turísticas. 🇨🇴,3425,2041,Thu Dec 21 12:30:47 +0000 2017
858741475,Pacho Alerta,PachoAlerta,Payanés...,25950,1770,Tue Oct 02 21:24:41 +0000 2012
3246417142,Elior Cymbler,EliorCymbler,"Cantautor. #UribistaSigueUribista
El narco socialismo es una estafa!
Síganme también en YouTube y en Instagram @EliorCymblerOficial
Que Dios nos ilumine.",7801,8200,Mon May 11 14:53:27 +0000 2015
864871672251387905,Juan Manuel Toro,ManuelToroJ,"Casi politólogo,
intentando entender como funciona medio oriente 😅",313,256,Wed May 17 15:54:09 +0000 2017
438392655,Luis Guillermo Vélez,LuisGuillermoVl,Hombre de familia. Amigo leal. Economista liberal. Lector de Proust. Taurino. Tanguero de ley.,8615,4704,Fri Dec 16 14:49:58 +0000 2011
131596061,Mindefensa,mindefensa,Perfil Oficial - Ministerio de Defensa Nacional de la República de Colombia. Ministro Diego Andrés Molano Aponte,843353,1432,Sat Apr 10 19:08:13 +0000 2010
123696230,Isa 🇨🇴,isamg6,"Activismo político. 
#MiHéroeEsUnMilitar 
《NO DM's》🚫
https://t.co/F4zHBrpuuf",9150,4103,Tue Mar 16 23:28:50 +0000 2010
54047951,Alejandra Serrate,AleSerrate,🇧🇴 Boliviana | Liberal | Cofundadora y vocera de @RfemeninaBo |,43000,137,Mon Jul 06 00:00:36 +0000 2009
110456347,💐🌼❤NANITACHAGU🌞📚🐮,Nanachagu,"Católica, de Derecha, heterosexual.  Mamá, Esposa, Profesional y lo que yo quiera ser. Uribista. Amo a mi Glorioso Ejército. Mamerto pase de largo y no me joda.",19157,4032,Mon Feb 01 16:22:07 +0000 2010
264249889,DEMUSICALIGERA,YOURREALBOSS,"OPINION LIBRE SIN RESERVAS NI PATROCINIO
NO SOY UN BOT...SOY UN AUTOBOT😀😀(Y COMUNICADOR SOCIAL INDEPENDIENTE)",683,472,Fri Mar 11 15:56:27 +0000 2011
1727299747,Laura García 🇨🇱🇨🇴,LaZapaquilda,"Siempre leo y a veces escribo.
Vivo en Chile.
#TeamOpinadoras
Asesor editorial de @elbastioncya",4030,1513,Wed Sep 04 02:07:58 +0000 2013
